Date,Location,Item Name,Item Type,Notes
2022-12-13,Ancient Tunnels,Immortal King's Stone Crusher,Ogre Maul,
2022-12-13,Ancient Tunnels,Cleglaw's Tooth,Long Sword,
2022-12-13,Ancient Tunnels,Spectral Shard,Blade,
2022-12-14,Lower Kurast,Sol Rune,Rune,
2022-12-14,Ancient Tunnels,Tir Rune,Rune,
2022-12-14,Ancient Tunnels,Sandstorm Trek,Scarabshell Boots,
2022-12-14,Lower Kurast,Thul Rune,Rune,
2022-12-14,Lower Kurast,Ort Rune,Rune,
2022-12-14,Ancient Tunnels,Griswold's Heart,Ornate Plate,
2022-12-14,Ancient Tunnels,Arctic Binding,Light Belt,
2022-12-14,Lower Kurast,Tal Rune,Rune,
2022-12-14,Ancient Tunnels,Frostburn,Gauntlets,
2022-12-14,Ancient Tunnels,Vidala's Fetlock,Light Plated Boots,
2022-12-14,Ancient Tunnels,Civerb's Icon,Amulet,
2022-12-14,Ancient Tunnels,Vidala's Barb,Long Battle Bow,
2022-12-14,Ancient Tunnels,Tal Rune,Rune,
2022-12-14,Ancient Tunnels,Um Rune,Rune,
2022-12-14,Ancient Tunnels,The Grim Reaper,War Scythe,
2022-12-14,Ancient Tunnels,Ort Rune,Rune,
2022-12-14,Ancient Tunnels,Hel Rune,Rune,
2022-12-14,Ancient Tunnels,Amn Rune,Rune,
2022-12-14,Ancient Tunnels,Cathan's Seal,Ring,
2022-12-14,Ancient Tunnels,Skin of the Vipermagi,Serpentskin Armor,
2022-12-14,Lower Kurast,Eth Rune,Rune,
2022-12-14,Lower Kurast,Ort Rune,Rune,
2022-12-14,Ancient Tunnels,Coif of Glory,Helm,
2022-12-14,Ancient Tunnels,Tancred's Crowbill,Military Pick,
2022-12-14,Ancient Tunnels,El Rune,Rune,
2022-12-14,Ancient Tunnels,Tal Rasha's Guardianship,Lacquered Plate,
2022-12-14,Lower Kurast,Tal Rune,Rune,
2022-12-14,Ancient Tunnels,Milabrega's Diadem,Crown,
2022-12-14,Ancient Tunnels,Mara's Kaleidoscope,Amulet,
2022-12-14,Ancient Tunnels,Rogue's Bow,Composite Bow,
2022-12-14,Ancient Tunnels,Cathan's Sigil,Amulet,
2022-12-14,Lower Kurast,Sol Rune,Rune,
2022-12-14,Lower Kurast,Thul Rune,Rune,
2022-12-14,Ancient Tunnels,Amn Rune,Rune,
2022-12-14,Lower Kurast,Amn Rune,Rune,
2022-12-14,Lower Kurast,Ort Rune,Rune,
2022-12-14,Ancient Tunnels,Milabrega's Diadem,Crown,
2022-12-14,Lower Kurast,Ort Rune,Rune,
2022-12-14,Lower Kurast,Ith Rune,Rune,
2022-12-14,Ancient Tunnels,Tancred's Crowbill,Military Pick,
2022-12-14,Ancient Tunnels,Wormskull,Bone Helm,
2022-12-14,Ancient Tunnels,Sur Rune,Rune,
2022-12-14,Ancient Tunnels,Thul Rune,Rune,
2022-12-14,Ancient Tunnels,Buriza-Do Kyanon,Ballista,
2022-12-14,Ancient Tunnels,The Grim Reaper,War Scythe,
2022-12-14,Ancient Tunnels,Amn Rune,Rune,
2022-12-14,Ancient Tunnels,Berserker's Hatchet,Double Axe,
2022-12-14,Ancient Tunnels,The Eye of Etlich,Amulet,
2022-12-14,Ancient Tunnels,Sigon's Guard,Tower Shield,
2022-12-14,Lower Kurast,Sol Rune,Rune,
2022-12-14,Ancient Tunnels,Nef Rune,Rune,
2022-12-14,Ancient Tunnels,Ort Rune,Rune,
2022-12-14,Lower Kurast,Ohm Rune,Rune,
2022-12-14,Ancient Tunnels,Tancred's Crowbill,Military Pick,
2022-12-14,Ancient Tunnels,Tal Rune,Rune,
2022-12-14,Ancient Tunnels,Goreshovel,Broad Axe,
2022-12-14,Ancient Tunnels,Darksight Helm,Basinet,
2022-12-15,Ancient Tunnels,Swordback Hold,Spiked Shield,
2022-12-15,Lower Kurast,Ort Rune,Rune,
2022-12-15,Lower Kurast,Tir Rune,Rune,
2022-12-15,Ancient Tunnels,Sigon's Guard,Tower Shield,
2022-12-15,Lower Kurast,Sol Rune,Rune,
2022-12-15,Lower Kurast,Sol Rune,Rune,
2022-12-15,Ancient Tunnels,Coldsteel Eye,Cutlass,
2022-12-15,Lower Kurast,Tir Rune,Rune,
2022-12-15,Ancient Tunnels,Ith Rune,Rune,
2022-12-15,Lower Kurast,Dol Rune,Rune,
2022-12-15,Ancient Tunnels,Ral Rune,Rune,
2022-12-15,Ancient Tunnels,Cathan's Seal,Ring,
2022-12-15,Ancient Tunnels,Isenhart's Case,Breast Plate,
2022-12-15,Ancient Tunnels,Civerb's Cudgel,Grand Scepter,
2022-12-15,Ancient Tunnels,Hwanin's Justice,Bill,
2022-12-15,Ancient Tunnels,Shadow Dancer,Myrmidon Greaves,
2022-12-15,Ancient Tunnels,Sigon's Guard,Tower Shield,
2022-12-15,Ancient Tunnels,Head Hunter's Glory,Troll Nest,
2022-12-15,Lower Kurast,Ort Rune,Rune,
2022-12-15,Ancient Tunnels,Thul Rune,Rune,
2022-12-15,Ancient Tunnels,Sigon's Sabot,Greaves,
2022-12-15,Ancient Tunnels,Thunderstroke,Matriarchal Javelin,
2022-12-15,Lower Kurast,Mal Rune,Rune,
2022-12-15,Ancient Tunnels,Ichorsting,Crossbow,
2022-12-15,Ancient Tunnels,Angelic Halo,Ring,
2022-12-15,Ancient Tunnels,El Rune,Rune,
2022-12-15,Ancient Tunnels,The Impaler,War Spear,
2022-12-15,Ancient Tunnels,Tir Rune,Rune,
2022-12-15,Lower Kurast,Amn Rune,Rune,
2022-12-15,Ancient Tunnels,Brainhew,Great Axe,
2022-12-15,Ancient Tunnels,Sigon's Wrap,Plated Belt,
2022-12-15,Lower Kurast,Ber Rune,Rune,
2022-12-15,Ancient Tunnels,Tal Rasha's Horadric Crest,Death Mask,
2022-12-15,Ancient Tunnels,Laying of Hands,Bramble Mitts,
2022-12-15,Ancient Tunnels,Ith Rune,Rune,
2022-12-15,Ancient Tunnels,Cathan's Seal,Ring,
2022-12-15,Lower Kurast,Eth Rune,Rune,
2022-12-15,Ancient Tunnels,Immortal King's Detail,War Belt,
2022-12-15,Lower Kurast,Amn Rune,Rune,
2022-12-15,Lower Kurast,Amn Rune,Rune,
2022-12-15,Ancient Tunnels,Dol Rune,Rune,
2022-12-15,Ancient Tunnels,Tal Rasha's Horadric Crest,Death Mask,
2022-12-15,Ancient Tunnels,Dol Rune,Rune,
2022-12-15,Lower Kurast,Sol Rune,Rune,
2022-12-15,Ancient Tunnels,Ort Rune,Rune,
2022-12-15,Ancient Tunnels,Thul Rune,Rune,
2022-12-15,Lower Kurast,Ort Rune,Rune,
2022-12-15,Lower Kurast,Sol Rune,Rune,
2022-12-15,Ancient Tunnels,Arctic Horn,Short War Bow,
2022-12-15,Ancient Tunnels,Thul Rune,Rune,
2022-12-15,Lower Kurast,Tir Rune,Rune,
2022-12-15,Ancient Tunnels,Thul Rune,Rune,
2022-12-15,Lower Kurast,Thul Rune,Rune,
2022-12-15,Lower Kurast,Ral Rune,Rune,
2022-12-15,Ancient Tunnels,Eth Rune,Rune,
2022-12-15,Ancient Tunnels,Dol Rune,Rune,
2022-12-15,Ancient Tunnels,Manald Heal,Ring,
2022-12-15,Ancient Tunnels,Angelic Mantle,Ring Mail,
2022-12-16,Lower Kurast,Nef Rune,Rune,
2022-12-16,Ancient Tunnels,Hellcast,Heavy Crossbow,
2022-12-16,Ancient Tunnels,Ondal's Almighty,Spired Helm,
2022-12-16,Ancient Tunnels,Angelic Mantle,Ring Mail,
2022-12-16,Ancient Tunnels,Ral Rune,Rune,
2022-12-16,Lower Kurast,Amn Rune,Rune,
2022-12-16,Ancient Tunnels,Ort Rune,Rune,
2022-12-16,Ancient Tunnels,Warlord's Trust,Military Axe,
2022-12-16,Ancient Tunnels,Ort Rune,Rune,
2022-12-16,Ancient Tunnels,Sander's Riprap,Heavy Boots,
2022-12-16,Ancient Tunnels,Ral Rune,Rune,
2022-12-16,Lower Kurast,Thul Rune,Rune,
2022-12-16,Ancient Tunnels,Hellplague,Long Sword,
2022-12-16,Lower Kurast,Ral Rune,Rune,
2022-12-16,Lower Kurast,Tal Rune,Rune,
2022-12-17,Ancient Tunnels,Dangoon's Teaching,Reinforced Mace,
2022-12-17,Ancient Tunnels,Hellplague,Long Sword,
2022-12-17,Ancient Tunnels,Rite of Passage,Demonhide Boots,
2022-12-17,Ancient Tunnels,Eld Rune,Rune,
2022-12-17,Ancient Tunnels,Eth Rune,Rune,
2022-12-17,Ancient Tunnels,Tal Rune,Rune,
2022-12-17,Ancient Tunnels,El Rune,Rune,
2022-12-17,Ancient Tunnels,Immortal King's Detail,War Belt,
2022-12-17,Ancient Tunnels,Berserker's Hatchet,Double Axe,
2022-12-17,Ancient Tunnels,Isenhart's Case,Breast Plate,
2022-12-17,Lower Kurast,Eth Rune,Rune,
2022-12-17,Ancient Tunnels,Ort Rune,Rune,
2022-12-17,Ancient Tunnels,Io Rune,Rune,
2022-12-17,Ancient Tunnels,Hel Rune,Rune,
2022-12-17,Ancient Tunnels,Hsarus' Iron Stay,Belt,
2022-12-17,Lower Kurast,Ral Rune,Rune,
2022-12-17,Lower Kurast,Thul Rune,Rune,
2022-12-17,Ancient Tunnels,Ral Rune,Rune,
2022-12-17,Lower Kurast,Tal Rune,Rune,
2022-12-17,Ancient Tunnels,Hel Rune,Rune,
2022-12-17,Ancient Tunnels,Viperfork,Mancatcher,
2022-12-17,Ancient Tunnels,Amn Rune,Rune,
2022-12-17,Lower Kurast,Ort Rune,Rune,
2022-12-17,Lower Kurast,Amn Rune,Rune,
2022-12-17,Ancient Tunnels,Tal Rasha's Horadric Crest,Death Mask,
2022-12-17,Lower Kurast,Tal Rune,Rune,
2022-12-17,Ancient Tunnels,Thul Rune,Rune,
2022-12-17,Ancient Tunnels,Tal Rune,Rune,
2022-12-17,Ancient Tunnels,Tal Rune,Rune,
2022-12-17,Lower Kurast,Sol Rune,Rune,
2022-12-17,Lower Kurast,Tal Rune,Rune,
2022-12-17,Lower Kurast,Tir Rune,Rune,
2022-12-17,Ancient Tunnels,Amn Rune,Rune,
2022-12-17,Ancient Tunnels,Windhammer,Ogre Maul,
2022-12-17,Ancient Tunnels,Shael Rune,Rune,
2022-12-17,Ancient Tunnels,Sander's Riprap,Heavy Boots,
2022-12-17,Ancient Tunnels,Moser's Blessed Circle,Round Shield,
2022-12-17,Lower Kurast,Thul Rune,Rune,
2022-12-17,Ancient Tunnels,Eld Rune,Rune,
2022-12-17,Ancient Tunnels,Gut Siphon,Demon Crossbow,
2022-12-17,Ancient Tunnels,Coldkill,Hatchet,
2022-12-17,Ancient Tunnels,Cathan's Seal,Ring,
2022-12-17,Ancient Tunnels,Ral Rune,Rune,
2022-12-17,Ancient Tunnels,Sigon's Shelter,Gothic Plate,
2022-12-17,Lower Kurast,Hel Rune,Rune,
2022-12-17,Ancient Tunnels,Io Rune,Rune,
2022-12-17,Lower Kurast,Nef Rune,Rune,
2022-12-17,Ancient Tunnels,Nef Rune,Rune,
2022-12-17,Ancient Tunnels,Ith Rune,Rune,
2022-12-17,Lower Kurast,Sol Rune,Rune,
2022-12-17,Lower Kurast,Ort Rune,Rune,
2022-12-17,Lower Kurast,Ith Rune,Rune,
2022-12-17,Lower Kurast,Ral Rune,Rune,
2022-12-17,Ancient Tunnels,Bladebone,Double Axe,
2022-12-17,Ancient Tunnels,Tir Rune,Rune,
2022-12-17,Ancient Tunnels,Islestrike,Twin Axe,
2022-12-17,Lower Kurast,Tal Rune,Rune,
2022-12-17,Ancient Tunnels,Sol Rune,Rune,
2022-12-17,Ancient Tunnels,El Rune,Rune,
2022-12-17,Lower Kurast,Pul Rune,Rune,
2022-12-17,Ancient Tunnels,Duskdeep,Full Helm,
2022-12-17,Ancient Tunnels,Thul Rune,Rune,
2022-12-17,Lower Kurast,Thul Rune,Rune,
2022-12-17,Ancient Tunnels,Tir Rune,Rune,
2022-12-17,Ancient Tunnels,Ko Rune,Rune,
2022-12-17,Ancient Tunnels,Ith Rune,Rune,
2022-12-17,Ancient Tunnels,Amn Rune,Rune,
2022-12-17,Lower Kurast,Nef Rune,Rune,
2022-12-17,Ancient Tunnels,Fal Rune,Rune,
2022-12-17,Ancient Tunnels,Ith Rune,Rune,
2022-12-17,Ancient Tunnels,Venom Ward,Breast Plate,
2022-12-17,Ancient Tunnels,Ith Rune,Rune,
2022-12-17,Ancient Tunnels,Amn Rune,Rune,
2022-12-17,Ancient Tunnels,Nef Rune,Rune,
2022-12-17,Ancient Tunnels,Iratha's Cord,Heavy Belt,
2022-12-17,Ancient Tunnels,El Rune,Rune,
2022-12-17,Ancient Tunnels,Sol Rune,Rune,
2022-12-17,Ancient Tunnels,Gheed's Fortune,Grand Charm,
2022-12-17,Lower Kurast,Amn Rune,Rune,
2022-12-17,Ancient Tunnels,Cleglaw's Tooth,Long Sword,
2022-12-17,Lower Kurast,El Rune,Rune,
2022-12-17,Lower Kurast,Nef Rune,Rune,
2022-12-17,Ancient Tunnels,Eth Rune,Rune,
2022-12-17,Ancient Tunnels,Sol Rune,Rune,
2022-12-17,Ancient Tunnels,Eth Rune,Rune,
2022-12-17,Lower Kurast,Tal Rune,Rune,
2022-12-17,Ancient Tunnels,Ith Rune,Rune,
2022-12-17,Ancient Tunnels,Tal Rune,Rune,
2022-12-17,Ancient Tunnels,Baezil's Vortex,Knout,
2022-12-17,Lower Kurast,Ral Rune,Rune,
2022-12-17,Ancient Tunnels,Windforce,Hydra Bow,
2022-12-17,Ancient Tunnels,Annihilus,Small Charm,18/14/7
2022-12-17,Lower Kurast,Ort Rune,Rune,
2022-12-17,Lower Kurast,Tir Rune,Rune,
2022-12-17,Lower Kurast,Sol Rune,Rune,
2022-12-18,Lower Kurast,Ort Rune,Rune,
2022-12-18,Ancient Tunnels,Io Rune,Rune,
2022-12-18,Lower Kurast,Ith Rune,Rune,
2022-12-18,Lower Kurast,Ith Rune,Rune,
2022-12-18,Ancient Tunnels,Cathan's Rule,Battle Staff,
2022-12-18,Ancient Tunnels,Ral Rune,Rune,
2022-12-18,Ancient Tunnels,Natalya's Shadow,Loricated Mail,
2022-12-18,Lower Kurast,Ort Rune,Rune,
2022-12-18,Lower Kurast,Ort Rune,Rune,
2022-12-18,Ancient Tunnels,Cleglaw's Tooth,Long Sword,
2022-12-18,Ancient Tunnels,Amn Rune,Rune,
2022-12-18,Ancient Tunnels,Amn Rune,Rune,
2022-12-18,Ancient Tunnels,Tal Rune,Rune,
2022-12-18,Ancient Tunnels,Hel Rune,Rune,
2022-12-18,Ancient Tunnels,Eth Rune,Rune,
2022-12-18,Ancient Tunnels,Serpent Lord,Long Staff,
2022-12-18,Ancient Tunnels,Kinemil's Awl,Giant Sword,
2022-12-18,Ancient Tunnels,Tancred's Weird,Amulet,
2022-12-18,Ancient Tunnels,Lum Rune,Rune,
2022-12-18,Ancient Tunnels,Tearhaunch,Greaves,
2022-12-18,Ancient Tunnels,Hel Rune,Rune,
2022-12-18,Ancient Tunnels,Boneslayer Blade,Gothic Axe,
2022-12-18,Ancient Tunnels,Ko Rune,Rune,
2022-12-18,Ancient Tunnels,Endlesshail,Double Bow,
2022-12-18,Ancient Tunnels,Angelic Sickle,Sabre,
2022-12-18,Ancient Tunnels,Civerb's Icon,Amulet,
2022-12-18,Ancient Tunnels,Eth Rune,Rune,
2022-12-18,Ancient Tunnels,Razor's Edge,Tomahawk,
2022-12-18,Lower Kurast,Amn Rune,Rune,
2022-12-18,Ancient Tunnels,Death's Touch,War Sword,
2022-12-18,Lower Kurast,Thul Rune,Rune,
2022-12-18,Lower Kurast,Sol Rune,Rune,
2022-12-18,Lower Kurast,Ral Rune,Rune,
2022-12-18,Lower Kurast,Amn Rune,Rune,
2022-12-18,Lower Kurast,Ral Rune,Rune,
2022-12-18,Ancient Tunnels,Tir Rune,Rune,
2022-12-18,Lower Kurast,Amn Rune,Rune,
2022-12-18,Ancient Tunnels,Ith Rune,Rune,
2022-12-18,Ancient Tunnels,Tearhaunch,Greaves,
2022-12-18,Ancient Tunnels,Thul Rune,Rune,
2022-12-18,Ancient Tunnels,Rockstopper,Sallet,
2022-12-18,Ancient Tunnels,Eth Rune,Rune,
2022-12-18,Ancient Tunnels,Sigon's Visor,Great Helm,
2022-12-18,Ancient Tunnels,Tal Rune,Rune,
2022-12-18,Ancient Tunnels,Stormstrike,Short Battle Bow,
2022-12-18,Ancient Tunnels,Tal Rune,Rune,
2022-12-18,Ancient Tunnels,Stormstrike,Short Battle Bow,
2022-12-18,Ancient Tunnels,The Jade Tan Do,Kris,
2022-12-18,Ancient Tunnels,Hsarus' Iron Heel,Chain Boots,
2022-12-18,Ancient Tunnels,Amn Rune,Rune,
2022-12-18,Ancient Tunnels,Sol Rune,Rune,
2022-12-18,Ancient Tunnels,Amn Rune,Rune,
2022-12-18,Ancient Tunnels,Shael Rune,Rune,
2022-12-18,Lower Kurast,Tal Rune,Rune,
2022-12-18,Ancient Tunnels,Gravenspine,Bone Wand,
2022-12-18,Ancient Tunnels,Cathan's Mesh,Chain Mail,
2022-12-18,Ancient Tunnels,Plague Bearer,Rune Sword,
2022-12-18,Lower Kurast,Nef Rune,Rune,
2022-12-18,Ancient Tunnels,Tir Rune,Rune,
2022-12-18,Ancient Tunnels,Isenhart's Horns,Full Helm,
2022-12-18,Lower Kurast,Ith Rune,Rune,
2022-12-18,Ancient Tunnels,Amn Rune,Rune,
2022-12-18,Ancient Tunnels,Lightsabre,Phase Blade,
2022-12-18,Ancient Tunnels,Iratha's Cord,Heavy Belt,
2022-12-18,Lower Kurast,Ith Rune,Rune,
2022-12-18,Lower Kurast,Tal Rune,Rune,
2022-12-18,Lower Kurast,Ort Rune,Rune,
2022-12-18,Lower Kurast,Ort Rune,Rune,
2022-12-18,Ancient Tunnels,Arcanna's Flesh,Light Plate,
2022-12-18,Ancient Tunnels,Dark Adherent,Dusk Shroud,
2022-12-18,Lower Kurast,Ith Rune,Rune,
2022-12-18,Lower Kurast,Eth Rune,Rune,
2022-12-18,Lower Kurast,Thul Rune,Rune,
2022-12-18,Ancient Tunnels,Hsarus' Iron Stay,Belt,
2022-12-18,Ancient Tunnels,Sol Rune,Rune,
2022-12-18,Lower Kurast,Dol Rune,Rune,
2022-12-18,Lower Kurast,Dol Rune,Rune,
2022-12-18,Lower Kurast,Pul Rune,Rune,
2022-12-18,Ancient Tunnels,Infernal Torch,Grim Wand,
2022-12-18,Ancient Tunnels,Dol Rune,Rune,
2022-12-18,Ancient Tunnels,Ith Rune,Rune,
2022-12-18,Ancient Tunnels,Blastbark,Long War Bow,
2022-12-18,Ancient Tunnels,Iratha's Cuff,Light Gauntlets,
2022-12-18,Ancient Tunnels,Tir Rune,Rune,
2022-12-18,Ancient Tunnels,Ral Rune,Rune,
2022-12-18,Ancient Tunnels,Cathan's Seal,Ring,
2022-12-18,Ancient Tunnels,Tal Rune,Rune,
2022-12-18,Lower Kurast,Tal Rune,Rune,
2022-12-18,Ancient Tunnels,Venom Ward,Breast Plate,
2022-12-18,Ancient Tunnels,The Chieftain,Battle Axe,
2022-12-18,Ancient Tunnels,Dol Rune,Rune,
2022-12-18,Ancient Tunnels,Witchwild String,Short Battle Bow,
2022-12-18,Ancient Tunnels,Leviathan,Kraken Shell,
2022-12-18,Ancient Tunnels,Arctic Binding,Light Belt,
2022-12-18,Lower Kurast,Nef Rune,Rune,
2022-12-18,Lower Kurast,Nef Rune,Rune,
2022-12-18,Ancient Tunnels,Ort Rune,Rune,
2022-12-18,Ancient Tunnels,Thul Rune,Rune,
2022-12-18,Ancient Tunnels,Tal Rune,Rune,
2022-12-18,Ancient Tunnels,Swordback Hold,Spiked Shield,
2022-12-18,Ancient Tunnels,Hellplague,Long Sword,
2022-12-18,Ancient Tunnels,Tal Rune,Rune,
2022-12-18,Ancient Tunnels,Firelizard's Talons,Feral Claws,
2022-12-18,Lower Kurast,Eth Rune,Rune,
2022-12-18,Ancient Tunnels,Biggin's Bonnet,Cap,
2022-12-18,Lower Kurast,El Rune,Rune,
2022-12-18,Ancient Tunnels,Sander's Taboo,Heavy Gloves,
2022-12-18,Ancient Tunnels,Ort Rune,Rune,
2022-12-18,Ancient Tunnels,Mal Rune,Rune,
2022-12-18,Ancient Tunnels,Amn Rune,Rune,
2022-12-18,Lower Kurast,Thul Rune,Rune,
2022-12-18,Lower Kurast,Shael Rune,Rune,
2022-12-18,Ancient Tunnels,Thul Rune,Rune,
2022-12-18,Ancient Tunnels,Cathan's Seal,Ring,
2022-12-18,Lower Kurast,Ith Rune,Rune,
2022-12-18,Lower Kurast,Tal Rune,Rune,
2022-12-18,Lower Kurast,Ort Rune,Rune,
2022-12-18,Ancient Tunnels,Sol Rune,Rune,
2022-12-18,Ancient Tunnels,Spire of Lazarus,Gnarled Staff,
2022-12-18,Ancient Tunnels,Sigon's Shelter,Gothic Plate,
2022-12-18,Ancient Tunnels,Stormstrike,Short Battle Bow,
2022-12-18,Ancient Tunnels,Infernal Sign,Heavy Belt,
2022-12-18,Lower Kurast,Amn Rune,Rune,
2022-12-18,Ancient Tunnels,Infernal Cranium,Cap,
2022-12-18,Lower Kurast,Vidala's Barb,Long Battle Bow,
2022-12-18,Lower Kurast,Amn Rune,Rune,
2022-12-18,Ancient Tunnels,Pierre Tombale Couant,Partizan,
2022-12-18,Ancient Tunnels,Tal Rasha's Horadric Crest,Death Mask,
2022-12-18,Ancient Tunnels,Sander's Taboo,Heavy Gloves,
2022-12-18,Lower Kurast,Sol Rune,Rune,
2022-12-18,Ancient Tunnels,Angelic Wings,Amulet,
2022-12-18,Lower Kurast,Fal Rune,Rune,
2022-12-18,Lower Kurast,Eth Rune,Rune,
2022-12-18,Ancient Tunnels,Soulfeast Tine,War Fork,
2022-12-18,Ancient Tunnels,Tir Rune,Rune,
2022-12-18,Ancient Tunnels,Sigon's Wrap,Plated Belt,
2022-12-18,Ancient Tunnels,Eth Rune,Rune,
2022-12-18,Ancient Tunnels,The Diggler,Dirk,
2022-12-18,Ancient Tunnels,Tal Rune,Rune,
2022-12-18,Ancient Tunnels,Shael Rune,Rune,
2022-12-18,Ancient Tunnels,Lance of Yaggai,Spetum,
2022-12-18,Ancient Tunnels,Death's Touch,War Sword,
2022-12-18,Lower Kurast,Tir Rune,Rune,
2022-12-18,Ancient Tunnels,Ort Rune,Rune,
2022-12-18,Ancient Tunnels,The Tannr Gorerod,Pike,
2022-12-18,Lower Kurast,Sol Rune,Rune,
2022-12-18,Lower Kurast,Eth Rune,Rune,
2022-12-18,Lower Kurast,Ort Rune,Rune,
2022-12-18,Ancient Tunnels,Naj's Circlet,Circlet,
2022-12-18,Ancient Tunnels,Angelic Mantle,Ring Mail,
2022-12-18,Lower Kurast,Amn Rune,Rune,
2022-12-18,Lower Kurast,Ral Rune,Rune,
2022-12-18,Ancient Tunnels,Tir Rune,Rune,
2022-12-18,Ancient Tunnels,Hel Rune,Rune,
2022-12-18,Ancient Tunnels,Berserker's Hauberk,Splint Mail,
2022-12-18,Lower Kurast,Ort Rune,Rune,
2022-12-18,Ancient Tunnels,Lance of Yaggai,Spetum,
2022-12-18,Lower Kurast,Ith Rune,Rune,
2022-12-18,Ancient Tunnels,Ort Rune,Rune,
2022-12-18,Lower Kurast,Sol Rune,Rune,
2022-12-18,Ancient Tunnels,Lance Guard,Barbed Shield,
2022-12-18,Ancient Tunnels,Sigon's Wrap,Plated Belt,
2022-12-18,Lower Kurast,Ort Rune,Rune,
2022-12-18,Ancient Tunnels,Sol Rune,Rune,
2022-12-18,Ancient Tunnels,Amn Rune,Rune,
2022-12-18,Ancient Tunnels,Ral Rune,Rune,
2022-12-18,Ancient Tunnels,El Rune,Rune,
2022-12-18,Ancient Tunnels,Thundergod's Vigor,War Belt,
2022-12-18,Ancient Tunnels,Ort Rune,Rune,
2022-12-18,Lower Kurast,Ort Rune,Rune,
2022-12-18,Lower Kurast,Thul Rune,Rune,
2022-12-18,Ancient Tunnels,Cathan's Seal,Ring,
2022-12-18,Ancient Tunnels,Tal Rune,Rune,
2022-12-18,Ancient Tunnels,Arcanna's Sign,Amulet,
2022-12-18,Ancient Tunnels,Ith Rune,Rune,
2022-12-18,Ancient Tunnels,Bloodrise,Morning Star,
2022-12-18,Ancient Tunnels,Magnus' Skin,Sharkskin Gloves,
2022-12-18,Lower Kurast,Tir Rune,Rune,
2022-12-18,Lower Kurast,Ort Rune,Rune,
2022-12-18,Lower Kurast,Ko Rune,Rune,
2022-12-18,Ancient Tunnels,Magnus' Skin,Sharkskin Gloves,
2022-12-18,Ancient Tunnels,Ort Rune,Rune,
2022-12-18,Ancient Tunnels,Isenhart's Horns,Full Helm,
2022-12-18,Lower Kurast,Shael Rune,Rune,
2022-12-18,Ancient Tunnels,Thul Rune,Rune,
2022-12-18,Ancient Tunnels,Amn Rune,Rune,
2022-12-18,Ancient Tunnels,Lum Rune,Rune,
2022-12-18,Ancient Tunnels,Rakescar,War Axe,
2022-12-18,Lower Kurast,Hel Rune,Rune,
2022-12-18,Lower Kurast,Eth Rune,Rune,
2022-12-18,Lower Kurast,Tir Rune,Rune,
2022-12-18,Lower Kurast,El Rune,Rune,
2022-12-18,Ancient Tunnels,The Impaler,War Spear,
2022-12-18,Ancient Tunnels,Sigon's Sabot,Greaves,
2022-12-19,Ancient Tunnels,The Salamander,Battle Staff,
2022-12-19,Ancient Tunnels,Coif of Glory,Helm,
2022-12-19,Ancient Tunnels,Steelclash,Kite Shield,
2022-12-19,Ancient Tunnels,Dol Rune,Rune,
2022-12-19,Ancient Tunnels,Shael Rune,Rune,
2022-12-19,Lower Kurast,Amn Rune,Rune,
2022-12-19,Ancient Tunnels,Ko Rune,Rune,
2022-12-19,Ancient Tunnels,Tir Rune,Rune,
2022-12-19,Ancient Tunnels,Ort Rune,Rune,
2022-12-19,Ancient Tunnels,Stoneraven,Matriarchal Spear,
2022-12-19,Lower Kurast,Thul Rune,Rune,
2022-12-19,Ancient Tunnels,Shael Rune,Rune,
2022-12-19,Ancient Tunnels,Guardian Naga,Naga,
2022-12-19,Ancient Tunnels,Silkweave,Mesh Boots,
2022-12-19,Ancient Tunnels,Rainbow Facet,Jewel,3/4/Cold/Die
2022-12-19,Ancient Tunnels,Pus Spitter,Siege Crossbow,
2022-12-19,Ancient Tunnels,Horizon's Tornado,Scourge,
2022-12-19,Ancient Tunnels,Thul Rune,Rune,
2022-12-19,Lower Kurast,Amn Rune,Rune,
2022-12-19,Ancient Tunnels,Ort Rune,Rune,
2022-12-19,Ancient Tunnels,Cleglaw's Tooth,Long Sword,
2022-12-19,Ancient Tunnels,Cathan's Seal,Ring,
2022-12-20,Ancient Tunnels,Wormskull,Bone Helm,
2022-12-20,Ancient Tunnels,Hel Rune,Rune,
2022-12-20,Ancient Tunnels,Taebaek's Glory,Ward,
2022-12-20,Ancient Tunnels,Shael Rune,Rune,
2022-12-20,Lower Kurast,Ral Rune,Rune,
2022-12-20,Ancient Tunnels,Arcanna's Flesh,Light Plate,
2022-12-20,Ancient Tunnels,Tal Rune,Rune,
2022-12-20,Lower Kurast,Shael Rune,Rune,
2022-12-20,Lower Kurast,Sol Rune,Rune,
2022-12-20,Lower Kurast,Ort Rune,Rune,
2022-12-20,Ancient Tunnels,Tal Rune,Rune,
2022-12-20,Ancient Tunnels,Ort Rune,Rune,
2022-12-20,Ancient Tunnels,Tir Rune,Rune,
2022-12-20,Ancient Tunnels,Bladebuckle,Plated Belt,
2022-12-20,Ancient Tunnels,Immortal King's Stone Crusher,Ogre Maul,
2022-12-20,Lower Kurast,Tal Rune,Rune,
2022-12-20,Lower Kurast,Fal Rune,Rune,
2022-12-20,Lower Kurast,Tir Rune,Rune,
2022-12-20,Ancient Tunnels,Nef Rune,Rune,
